timestamp,elapsed_ms,event,key_id,key_type
2026-08-10T09:12:34.003+00:00,42259.942,press,a06f32066f95bf217db96bef0b03557ed5dbb1c8dafb669dd0b8e06e312387b1,character
2026-08-10T09:12:34.096+00:00,42353.505,release,a06f32066f95bf217db96bef0b03557ed5dbb1c8dafb669dd0b8e06e312387b1,character
2026-08-10T09:12:35.664+00:00,43921.548,press,b360eaf01d624a774522de4690df8752f947d5eaaf604b385197cc77174a088d,special
2026-08-10T09:12:35.759+00:00,44015.912,release,b360eaf01d624a774522de4690df8752f947d5eaaf604b385197cc77174a088d,special
2026-08-10T09:12:35.880+00:00,44137.619,press,b360eaf01d624a774522de4690df8752f947d5eaaf604b385197cc77174a088d,special
2026-08-10T09:12:35.960+00:00,44217.537,release,b360eaf01d624a774522de4690df8752f947d5eaaf604b385197cc77174a088d,special
2026-08-10T09:12:36.534+00:00,44791.54,press,5f8f53e65737690c04bddb4408b63fe0ad41c34fb2db7d1f6935feb3308e9787,character
2026-08-10T09:12:36.616+00:00,44873.698,release,5f8f53e65737690c04bddb4408b63fe0ad41c34fb2db7d1f6935feb3308e9787,character
2026-08-10T09:12:36.830+00:00,45087.565,press,a06f32066f95bf217db96bef0b03557ed5dbb1c8dafb669dd0b8e06e312387b1,character
2026-08-10T09:12:36.864+00:00,45121.816,release,a06f32066f95bf217db96bef0b03557ed5dbb1c8dafb669dd0b8e06e312387b1,character
2026-08-10T09:12:36.926+00:00,45183.63,press,a06f32066f95bf217db96bef0b03557ed5dbb1c8dafb669dd0b8e06e312387b1,character
2026-08-10T09:12:36.958+00:00,45215.769,release,a06f32066f95bf217db96bef0b03557ed5dbb1c8dafb669dd0b8e06e312387b1,character
2026-08-10T09:12:37.056+00:00,45313.731,press,7769ac8a12582e8ad3ccd6c8b7d5c7ab300644cefd2da3d1cda77fc5fce80812,character
2026-08-10T09:12:37.175+00:00,45432.012,release,7769ac8a12582e8ad3ccd6c8b7d5c7ab300644cefd2da3d1cda77fc5fce80812,character
2026-08-10T09:12:37.198+00:00,45455.709,press,ae0fffa7bf37d5b9d993c3faf11e11373dbee70857570277f4d8e786c4a01b9c,special
2026-08-10T09:12:37.305+00:00,45562.173,release,ae0fffa7bf37d5b9d993c3faf11e11373dbee70857570277f4d8e786c4a01b9c,special
2026-08-10T09:12:37.764+00:00,46021.736,press,7769ac8a12582e8ad3ccd6c8b7d5c7ab300644cefd2da3d1cda77fc5fce80812,character
2026-08-10T09:12:37.848+00:00,46105.778,press,5761acac657b955fbed518b8d1814e64ac36e86435d4068599dd23746b80d699,character
2026-08-10T09:12:37.882+00:00,46139.834,release,7769ac8a12582e8ad3ccd6c8b7d5c7ab300644cefd2da3d1cda77fc5fce80812,character
2026-08-10T09:12:37.956+00:00,46213.752,release,5761acac657b955fbed518b8d1814e64ac36e86435d4068599dd23746b80d699,character
2026-08-10T09:12:38.084+00:00,46341.763,press,52499948e51cc1ab88e16b60ad9a89518f3ccf5e395644caa9cea0c28470663c,character
2026-08-10T09:12:38.217+00:00,46474.012,release,52499948e51cc1ab88e16b60ad9a89518f3ccf5e395644caa9cea0c28470663c,character
2026-08-10T09:12:38.291+00:00,46548.682,press,2e08c4195ea03bb30885ed831a0fce02d00fbda2cc68ebe89562689cc6571e40,character
2026-08-10T09:12:38.430+00:00,46687.706,release,2e08c4195ea03bb30885ed831a0fce02d00fbda2cc68ebe89562689cc6571e40,character
2026-08-10T09:12:38.448+00:00,46705.589,press,ae0fffa7bf37d5b9d993c3faf11e11373dbee70857570277f4d8e786c4a01b9c,special
2026-08-10T09:12:38.530+00:00,46787.455,release,ae0fffa7bf37d5b9d993c3faf11e11373dbee70857570277f4d8e786c4a01b9c,special
2026-08-10T09:12:38.654+00:00,46911.833,press,52499948e51cc1ab88e16b60ad9a89518f3ccf5e395644caa9cea0c28470663c,character
2026-08-10T09:12:38.776+00:00,47033.553,release,52499948e51cc1ab88e16b60ad9a89518f3ccf5e395644caa9cea0c28470663c,character
2026-08-10T09:12:38.802+00:00,47059.542,press,2e08c4195ea03bb30885ed831a0fce02d00fbda2cc68ebe89562689cc6571e40,character
2026-08-10T09:12:38.933+00:00,47189.86,release,2e08c4195ea03bb30885ed831a0fce02d00fbda2cc68ebe89562689cc6571e40,character
2026-08-10T09:12:38.940+00:00,47197.447,press,ae0fffa7bf37d5b9d993c3faf11e11373dbee70857570277f4d8e786c4a01b9c,special
2026-08-10T09:12:39.025+00:00,47282.257,release,ae0fffa7bf37d5b9d993c3faf11e11373dbee70857570277f4d8e786c4a01b9c,special
2026-08-10T09:12:39.371+00:00,47628.204,press,5f8f53e65737690c04bddb4408b63fe0ad41c34fb2db7d1f6935feb3308e9787,character
2026-08-10T09:12:39.461+00:00,47718.299,release,5f8f53e65737690c04bddb4408b63fe0ad41c34fb2db7d1f6935feb3308e9787,character
2026-08-10T09:12:39.489+00:00,47746.382,press,1c38485e295dfe971f373a477c4f4e51d5bf5099ae0cb20d13da43c410cab47c,character
2026-08-10T09:12:39.604+00:00,47861.583,release,1c38485e295dfe971f373a477c4f4e51d5bf5099ae0cb20d13da43c410cab47c,character
2026-08-10T09:12:39.935+00:00,48192.004,press,a6f06fde7d842e34a637175d250e758537a9959c30d79714f634eeb938ad555f,character
2026-08-10T09:12:40.048+00:00,48304.884,release,a6f06fde7d842e34a637175d250e758537a9959c30d79714f634eeb938ad555f,character
2026-08-10T09:12:40.064+00:00,48321.503,press,ae0fffa7bf37d5b9d993c3faf11e11373dbee70857570277f4d8e786c4a01b9c,special
2026-08-10T09:12:40.152+00:00,48409.642,release,ae0fffa7bf37d5b9d993c3faf11e11373dbee70857570277f4d8e786c4a01b9c,special
2026-08-10T09:12:40.961+00:00,49218.056,press,2e08c4195ea03bb30885ed831a0fce02d00fbda2cc68ebe89562689cc6571e40,character
2026-08-10T09:12:41.093+00:00,49350.446,release,2e08c4195ea03bb30885ed831a0fce02d00fbda2cc68ebe89562689cc6571e40,character
2026-08-10T09:12:41.132+00:00,49389.623,press,ac19dc77757b532079d1735b8566fb60ac96ee03c27c5fe4366b752a46e8b051,character
2026-08-10T09:12:41.203+00:00,49460.544,release,ac19dc77757b532079d1735b8566fb60ac96ee03c27c5fe4366b752a46e8b051,character
2026-08-10T09:12:41.360+00:00,49617.845,press,ae0fffa7bf37d5b9d993c3faf11e11373dbee70857570277f4d8e786c4a01b9c,special
2026-08-10T09:12:41.461+00:00,49718.768,release,ae0fffa7bf37d5b9d993c3faf11e11373dbee70857570277f4d8e786c4a01b9c,special
2026-08-10T09:12:41.641+00:00,49898.698,press,52499948e51cc1ab88e16b60ad9a89518f3ccf5e395644caa9cea0c28470663c,character
2026-08-10T09:12:41.729+00:00,49986.25,release,52499948e51cc1ab88e16b60ad9a89518f3ccf5e395644caa9cea0c28470663c,character
2026-08-10T09:12:41.816+00:00,50073.761,press,ae0fffa7bf37d5b9d993c3faf11e11373dbee70857570277f4d8e786c4a01b9c,special
2026-08-10T09:12:41.905+00:00,50162.407,release,ae0fffa7bf37d5b9d993c3faf11e11373dbee70857570277f4d8e786c4a01b9c,special
2026-08-10T09:12:42.525+00:00,50782.119,press,1c38485e295dfe971f373a477c4f4e51d5bf5099ae0cb20d13da43c410cab47c,character
2026-08-10T09:12:42.681+00:00,50937.865,release,1c38485e295dfe971f373a477c4f4e51d5bf5099ae0cb20d13da43c410cab47c,character
2026-08-10T09:12:42.725+00:00,50982.663,press,1564d6cc392f103aea9e9b02b06d7c5e9628f59c8592080f99f415ccac6874b1,character
2026-08-10T09:12:42.823+00:00,51080.257,release,1564d6cc392f103aea9e9b02b06d7c5e9628f59c8592080f99f415ccac6874b1,character
2026-08-10T09:12:42.909+00:00,51166.396,press,ae0fffa7bf37d5b9d993c3faf11e11373dbee70857570277f4d8e786c4a01b9c,special
2026-08-10T09:12:43.007+00:00,51264.226,release,ae0fffa7bf37d5b9d993c3faf11e11373dbee70857570277f4d8e786c4a01b9c,special
2026-08-10T09:12:43.178+00:00,51435.809,press,1c38485e295dfe971f373a477c4f4e51d5bf5099ae0cb20d13da43c410cab47c,character
2026-08-10T09:12:43.349+00:00,51606.486,release,1c38485e295dfe971f373a477c4f4e51d5bf5099ae0cb20d13da43c410cab47c,character
2026-08-10T09:12:43.428+00:00,51685.067,press,5f8f53e65737690c04bddb4408b63fe0ad41c34fb2db7d1f6935feb3308e9787,character
2026-08-10T09:12:43.526+00:00,51783.72,release,5f8f53e65737690c04bddb4408b63fe0ad41c34fb2db7d1f6935feb3308e9787,character
2026-08-10T09:12:43.789+00:00,52046.04,press,96f85aeb125c3ed1a810ac1845fcedd6a877c10f972593c1bdb8f14fd1c93394,character
2026-08-10T09:12:43.889+00:00,52145.915,release,96f85aeb125c3ed1a810ac1845fcedd6a877c10f972593c1bdb8f14fd1c93394,character
2026-08-10T09:12:44.029+00:00,52286.508,press,c70344094ea28ac4b815b31e0071fc673cade1686a3426dc2cd7003f829bc6a4,character
2026-08-10T09:12:44.165+00:00,52421.884,release,c70344094ea28ac4b815b31e0071fc673cade1686a3426dc2cd7003f829bc6a4,character
2026-08-10T09:12:44.189+00:00,52446.029,press,ae0fffa7bf37d5b9d993c3faf11e11373dbee70857570277f4d8e786c4a01b9c,special
2026-08-10T09:12:44.282+00:00,52539.846,release,ae0fffa7bf37d5b9d993c3faf11e11373dbee70857570277f4d8e786c4a01b9c,special
2026-08-10T09:12:44.451+00:00,52708.633,press,7769ac8a12582e8ad3ccd6c8b7d5c7ab300644cefd2da3d1cda77fc5fce80812,character
2026-08-10T09:12:44.583+00:00,52839.911,release,7769ac8a12582e8ad3ccd6c8b7d5c7ab300644cefd2da3d1cda77fc5fce80812,character
2026-08-10T09:12:44.717+00:00,52973.998,press,ac19dc77757b532079d1735b8566fb60ac96ee03c27c5fe4366b752a46e8b051,character
2026-08-10T09:12:44.841+00:00,53097.904,release,ac19dc77757b532079d1735b8566fb60ac96ee03c27c5fe4366b752a46e8b051,character
2026-08-10T09:12:45.029+00:00,53285.865,press,ae0fffa7bf37d5b9d993c3faf11e11373dbee70857570277f4d8e786c4a01b9c,special
2026-08-10T09:12:45.133+00:00,53389.906,release,ae0fffa7bf37d5b9d993c3faf11e11373dbee70857570277f4d8e786c4a01b9c,special
2026-08-10T09:12:45.399+00:00,53656.072,press,7769ac8a12582e8ad3ccd6c8b7d5c7ab300644cefd2da3d1cda77fc5fce80812,character
2026-08-10T09:12:45.501+00:00,53757.991,release,7769ac8a12582e8ad3ccd6c8b7d5c7ab300644cefd2da3d1cda77fc5fce80812,character
2026-08-10T09:12:46.063+00:00,54320.015,press,c70344094ea28ac4b815b31e0071fc673cade1686a3426dc2cd7003f829bc6a4,character
2026-08-10T09:12:46.183+00:00,54439.964,release,c70344094ea28ac4b815b31e0071fc673cade1686a3426dc2cd7003f829bc6a4,character
2026-08-10T09:12:46.299+00:00,54555.968,press,2e08c4195ea03bb30885ed831a0fce02d00fbda2cc68ebe89562689cc6571e40,character
2026-08-10T09:12:46.405+00:00,54662.463,release,2e08c4195ea03bb30885ed831a0fce02d00fbda2cc68ebe89562689cc6571e40,character
2026-08-10T09:12:46.542+00:00,54799.811,press,7769ac8a12582e8ad3ccd6c8b7d5c7ab300644cefd2da3d1cda77fc5fce80812,character
2026-08-10T09:12:46.682+00:00,54939.802,release,7769ac8a12582e8ad3ccd6c8b7d5c7ab300644cefd2da3d1cda77fc5fce80812,character
2026-08-10T09:12:46.706+00:00,54963.721,press,ae0fffa7bf37d5b9d993c3faf11e11373dbee70857570277f4d8e786c4a01b9c,special
2026-08-10T09:12:46.813+00:00,55070.328,release,ae0fffa7bf37d5b9d993c3faf11e11373dbee70857570277f4d8e786c4a01b9c,special
2026-08-10T09:12:47.369+00:00,55626.264,press,7769ac8a12582e8ad3ccd6c8b7d5c7ab300644cefd2da3d1cda77fc5fce80812,character
2026-08-10T09:12:47.475+00:00,55731.934,press,5761acac657b955fbed518b8d1814e64ac36e86435d4068599dd23746b80d699,character
2026-08-10T09:12:47.499+00:00,55755.951,release,7769ac8a12582e8ad3ccd6c8b7d5c7ab300644cefd2da3d1cda77fc5fce80812,character
2026-08-10T09:12:47.628+00:00,55884.914,release,5761acac657b955fbed518b8d1814e64ac36e86435d4068599dd23746b80d699,character
2026-08-10T09:12:47.889+00:00,56146.124,press,1c38485e295dfe971f373a477c4f4e51d5bf5099ae0cb20d13da43c410cab47c,character
2026-08-10T09:12:47.953+00:00,56210.298,release,1c38485e295dfe971f373a477c4f4e51d5bf5099ae0cb20d13da43c410cab47c,character
2026-08-10T09:12:49.185+00:00,57442.136,press,7769ac8a12582e8ad3ccd6c8b7d5c7ab300644cefd2da3d1cda77fc5fce80812,character
2026-08-10T09:12:49.320+00:00,57577.733,release,7769ac8a12582e8ad3ccd6c8b7d5c7ab300644cefd2da3d1cda77fc5fce80812,character
2026-08-10T09:12:49.417+00:00,57673.979,press,ae0fffa7bf37d5b9d993c3faf11e11373dbee70857570277f4d8e786c4a01b9c,special
2026-08-10T09:12:49.617+00:00,57873.866,release,ae0fffa7bf37d5b9d993c3faf11e11373dbee70857570277f4d8e786c4a01b9c,special
2026-08-10T09:12:50.682+00:00,58938.976,press,b360eaf01d624a774522de4690df8752f947d5eaaf604b385197cc77174a088d,special
2026-08-10T09:12:50.785+00:00,59042.559,release,b360eaf01d624a774522de4690df8752f947d5eaaf604b385197cc77174a088d,special
2026-08-10T09:12:52.745+00:00,61002.572,press,d19d3546f2af640db5409e03b47bcf5d11cea59a3c70587869a97ccedaf7274c,character
2026-08-10T09:12:52.828+00:00,61085.293,release,d19d3546f2af640db5409e03b47bcf5d11cea59a3c70587869a97ccedaf7274c,character
